"ID1","Topic1","ID2","Topic2","Count"
151417,"bioinformatics",156226,"2017",52
136241,"blog",156226,"2017",90
156309,"broadsoft",156226,"2017",8
158334,"Bryan Starbuck",156226,"2017",813
156447,"bryon",156226,"2017",531
156578,"bsc",156226,"2017",24
136716,"btw",156226,"2017",9
156375,"callback",156226,"2017",272
142939,"callbacks",156226,"2017",242
136286,"ceo",156226,"2017",10
143220,"clicked",156226,"2017",40
137202,"clicking",156226,"2017",47
136228,"config",156226,"2017",53
137356,"criteria",156226,"2017",23
142874,"crm",156226,"2017",25
156405,"crowder",156226,"2017",30
136162,"css",156226,"2017",46
142378,"cst",156226,"2017",16
156235,"cto",156226,"2017",1467
158262,"database",156226,"2017",68
156326,"datapoint",156226,"2017",36
156365,"defaulted",156226,"2017",8
136145,"delivered",156226,"2017",15
136324,"deployed",156226,"2017",62
136257,"devkota",156226,"2017",898
156439,"dialer",156226,"2017",103
137361,"dnc",156226,"2017",133
142185,"dns",156226,"2017",17
156622,"dob",156226,"2017",25
156243,"don’t",156226,"2017",358
137487,"dont",156226,"2017",16
143461,"downloaded",156226,"2017",65
142976,"dropdown",156226,"2017",7
136751,"emailed",156226,"2017",21
150689,"emea",156226,"2017",10
138264,"encrypted",156226,"2017",425
158779,"encryption",156226,"2017",18
145452,"eng",156226,"2017",320
158462,"entered",156226,"2017",53
156328,"etan",156226,"2017",912
136520,"ext",156226,"2017",273
136142,"facebook",156226,"2017",22
156249,"feb",156226,"2017",83
142642,"february 15",156226,"2017",82
143334,"february 23",156226,"2017",45
136218,"feedback",156226,"2017",80
153320,"filtering",156226,"2017",22
158780,"firewall",156226,"2017",64
150019,"ftp",156226,"2017",271
149586,"ftp server",156226,"2017",136
156346,"ftp site",156226,"2017",20
141181,"functionality",156226,"2017",12
158295,"fwd",156226,"2017",86
136119,"fyi",156226,"2017",71
140451,"gagan",156226,"2017",634
140374,"goldberg",156226,"2017",11
136181,"having",156226,"2017",142
142604,"hellosign",156226,"2017",113
156633,"hii",156226,"2017",95
155496,"hipaa",156226,"2017",14
136091,"honeybadger",156226,"2017",61
136297,"hosted",156226,"2017",29
136095,"hostname",156226,"2017",11
137060,"html",156226,"2017",51
156811,"hyman",156226,"2017",20
137811,"i.e",156226,"2017",28
136352,"i'd",156226,"2017",36
156236,"i’m",156226,"2017",574
141554,"ids",156226,"2017",42
156296,"incontact",156226,"2017",749
141183,"ios",156226,"2017",211
136388,"iphone",156226,"2017",116
136233,"javascript",156226,"2017",75
143147,"jira",156226,"2017",34
151396,"jruby",156226,"2017",9
156269,"json",156226,"2017",80
139472,"jul 5",156226,"2017",45
140572,"july 19",156226,"2017",30
146132,"july 27",156226,"2017",6
144195,"july 28",156226,"2017",12
143483,"june 1st",156226,"2017",47
139357,"june 21",156226,"2017",61
143712,"june 22",156226,"2017",67
139429,"june 26",156226,"2017",107
156416,"june 29",156226,"2017",38
156345,"justin mcdonald",156226,"2017",1241
137529,"kirkland",156226,"2017",38
139809,"lamichhane",156226,"2017",75
136240,"let's",156226,"2017",20
136226,"linkedin",156226,"2017",12
136786,"linux",156226,"2017",20
156430,"lookup",156226,"2017",118
136304,"maharjan",156226,"2017",448
143565,"may 10",156226,"2017",17
143523,"may 16",156226,"2017",169
143317,"may 17",156226,"2017",82
138138,"may 18",156226,"2017",57
137862,"may 1st",156226,"2017",55
156311,"may 25th",156226,"2017",6
148510,"may 2nd",156226,"2017",13
141236,"may 30",156226,"2017",667
156475,"mcdonald",156226,"2017",35
156429,"messed up",156226,"2017",20
136326,"microsoft",156226,"2017",41
156412,"monit",156226,"2017",188
143028,"mysql",156226,"2017",46
156585,"nanpa",156226,"2017",6
136506,"networking",156226,"2017",18
152591,"nirajan",156226,"2017",59
142177,"nsw",156226,"2017",19
156700,"o'hair",156226,"2017",44
137623,"oct",156226,"2017",112
138536,"october 31",156226,"2017",41
156440,"office 365",156226,"2017",50
156260,"one microsoft way",156226,"2017",6
136526,"p.m",156226,"2017",16
156352,"paulus",156226,"2017",1392
136879,"pokharel",156226,"2017",31
136821,"pokhrel",156226,"2017",165
142584,"popup",156226,"2017",7
156261,"postgres",156226,"2017",34
142180,"postgresql",156226,"2017",68
136447,"preventing",156226,"2017",56
142175,"pty ltd",156226,"2017",19
156245,"rds",156226,"2017",24
141149,"realtime",156226,"2017",6
137533,"recruiting",156226,"2017",39
143187,"redmond",156226,"2017",29
156630,"referrer",156226,"2017",19
156499,"reierson",156226,"2017",307
156258,"repo",156226,"2017",42
151348,"rollback",156226,"2017",12
136086,"ror",156226,"2017",95
156351,"rowell",156226,"2017",1566
151965,"runscope",156226,"2017",37
156465,"sabath",156226,"2017",33
139543,"san francisco",156226,"2017",20
139147,"san francisco ca",156226,"2017",438
136275,"saroj",156226,"2017",1078
150147,"sbc",156226,"2017",8
156424,"schaumburg",156226,"2017",69
149935,"scoreboard",156226,"2017",60
136221,"screenshots",156226,"2017",16
137085,"sean",156226,"2017",56
145235,"security",156226,"2017",137
156444,"sep",156226,"2017",47
139474,"september 15",156226,"2017",10
153316,"sftp",156226,"2017",98
136566,"shapiro",156226,"2017",588
138439,"sharma",156226,"2017",59
156242,"shrestha",156226,"2017",576
136173,"skype",156226,"2017",131
139346,"sms",156226,"2017",15
149151,"softphone",156226,"2017",8
156307,"sonus",156226,"2017",8
142865,"spf",156226,"2017",9
136809,"sql",156226,"2017",28
156833,"ssn",156226,"2017",91
156348,"st cloud mn",156226,"2017",18
158792,"starbuck",156226,"2017",3972
156250,"startup",156226,"2017",25
136180,"startups",156226,"2017",35
156442,"stat",156226,"2017",27
138498,"sushil",156226,"2017",20
140180,"sweeney",156226,"2017",29
156607,"synch",156226,"2017",14
156611,"tcp connection",156226,"2017",144
156359,"tcpa",156226,"2017",8
156448,"the callback",156226,"2017",69
141718,"the ceo",156226,"2017",16
142981,"the db",156226,"2017",15
142930,"timeout",156226,"2017",57
142622,"timestamp",156226,"2017",64
142995,"timezone",156226,"2017",142
146706,"twilio",156226,"2017",14
156335,"udell",156226,"2017",6
136354,"unsubscribe",156226,"2017",56
136276,"uploaded",156226,"2017",88
136213,"username",156226,"2017",30
156549,"utm campaign",156226,"2017",19
156550,"utm content",156226,"2017",19
156548,"utm medium",156226,"2017",19
156547,"utm source",156226,"2017",30
156551,"utm term",156226,"2017",19
156579,"uwo",156226,"2017",52
142941,"voip",156226,"2017",11
136394,"we'd",156226,"2017",17
156257,"webapp",156226,"2017",89
136989,"webinar",156226,"2017",15
156730,"westbrook",156226,"2017",57
156332,"westover",156226,"2017",312
156443,"westy",156226,"2017",29
149376,"whitelist",156226,"2017",42
153668,"whitelisting",156226,"2017",64
136389,"2016",158299,"246",8
156226,"2017",158299,"246",15
158299,"246",158299,"246",6
156633,"hii",158299,"246",7
156444,"sep",158299,"246",8
156226,"2017",140565,"248",141
140565,"248",140565,"248",16
140674,"535",140565,"248",55
152222,"aug 22",140565,"248",12
139609,"aug 24",140565,"248",36
141202,"aug 25",140565,"248",102
139369,"august 25",140565,"248",14
156447,"bryon",140565,"248",172
156375,"callback",140565,"248",56
142939,"callbacks",140565,"248",81
136228,"config",140565,"248",12
136119,"fyi",140565,"248",13
136091,"honeybadger",140565,"248",12
156269,"json",140565,"248",12
156430,"lookup",140565,"248",10
136304,"maharjan",140565,"248",65
139147,"san francisco ca",140565,"248",133
136275,"saroj",140565,"248",182
136173,"skype",140565,"248",24
156833,"ssn",140565,"248",15
158792,"starbuck",140565,"248",6
156448,"the callback",140565,"248",17
142622,"timestamp",140565,"248",12
156226,"2017",151256,"256",168
151256,"256",151256,"256",16
158334,"Bryan Starbuck",151256,"256",9
156235,"cto",151256,"256",10
136520,"ext",151256,"256",65
156633,"hii",151256,"256",11
156296,"incontact",151256,"256",33
136233,"javascript",151256,"256",6
156352,"paulus",151256,"256",26
137085,"sean",151256,"256",22
158792,"starbuck",151256,"256",20
136685,"175",156425,"273",6
136509,"1996",156425,"273",31
136389,"2016",156425,"273",42
156226,"2017",156425,"273",130
156425,"273",156425,"273",21
141264,"847",156425,"273",31
156422,"bhishma",156425,"273",20
158334,"Bryan Starbuck",156425,"273",18
136162,"css",156425,"273",9
156235,"cto",156425,"273",33
156243,"don’t",156425,"273",12
142976,"dropdown",156425,"273",6
138264,"encrypted",156425,"273",42
156328,"etan",156425,"273",32
136520,"ext",156425,"273",9
150019,"ftp",156425,"273",31
149586,"ftp server",156425,"273",18
140451,"gagan",156425,"273",7
141296,"handoff",156425,"273",9
156811,"hyman",156425,"273",13
156236,"i’m",156425,"273",9
143712,"june 22",156425,"273",6
156345,"justin mcdonald",156425,"273",6
140508,"october 26",156425,"273",6
156352,"paulus",156425,"273",22
156499,"reierson",156425,"273",11
156351,"rowell",156425,"273",78
156424,"schaumburg",156425,"273",31
153316,"sftp",156425,"273",12
136566,"shapiro",156425,"273",13
156242,"shrestha",156425,"273",7
136173,"skype",156425,"273",6
156833,"ssn",156425,"273",12
158792,"starbuck",156425,"273",79
136276,"uploaded",156425,"273",8
156332,"westover",156425,"273",14
156266,"1st",156253,"2nd",44
156226,"2017",156253,"2nd",9
156253,"2nd",156253,"2nd",17
141774,"2nd half",156253,"2nd",23
145452,"eng",156253,"2nd",59
156328,"etan",156253,"2nd",8
143483,"june 1st",156253,"2nd",16
136304,"maharjan",156253,"2nd",6
137139,"nov",156253,"2nd",67
142180,"postgresql",156253,"2nd",8
156351,"rowell",156253,"2nd",6
136275,"saroj",156253,"2nd",7
156242,"shrestha",156253,"2nd",24
158792,"starbuck",156253,"2nd",16
137070,"100",141774,"2nd half",60
152770,"100000",141774,"2nd half",40
138527,"1pm",141774,"2nd half",16
156266,"1st",141774,"2nd half",669
156226,"2017",141774,"2nd half",203
156253,"2nd",141774,"2nd half",23
141774,"2nd half",141774,"2nd half",572
139520,"30 days",141774,"2nd half",38
136114,"adding",141774,"2nd half",25
137098,"anymore",141774,"2nd half",6
137553,"april 1st",141774,"2nd half",201
136435,"asap",141774,"2nd half",45
154214,"auth",141774,"2nd half",10
156246,"aws",141774,"2nd half",28
136207,"backend",141774,"2nd half",18
149320,"backup",141774,"2nd half",12
156175,"bellevue",141774,"2nd half",15
156422,"bhishma",141774,"2nd half",10
158334,"Bryan Starbuck",141774,"2nd half",13
136716,"btw",141774,"2nd half",18
156375,"callback",141774,"2nd half",19
142939,"callbacks",141774,"2nd half",6
137202,"clicking",141774,"2nd half",39
142874,"crm",141774,"2nd half",393
158262,"database",141774,"2nd half",11
156830,"dec",141774,"2nd half",516
156365,"defaulted",141774,"2nd half",11
137460,"defaulting",141774,"2nd half",42
136145,"delivered",141774,"2nd half",14
136324,"deployed",141774,"2nd half",42
136257,"devkota",141774,"2nd half",752
141013,"dialed",141774,"2nd half",19
156439,"dialer",141774,"2nd half",156
138480,"displaying",141774,"2nd half",62
157177,"dkim",141774,"2nd half",52
137361,"dnc",141774,"2nd half",123
156622,"dob",141774,"2nd half",22
156243,"don’t",141774,"2nd half",23
137487,"dont",141774,"2nd half",25
143461,"downloaded",141774,"2nd half",18
142976,"dropdown",141774,"2nd half",37
136751,"emailed",141774,"2nd half",21
136217,"endpoint",141774,"2nd half",20
145452,"eng",141774,"2nd half",7640
158462,"entered",141774,"2nd half",58
156328,"etan",141774,"2nd half",691
156249,"feb",141774,"2nd half",4136
142642,"february 15",141774,"2nd half",20
136218,"feedback",141774,"2nd half",106
150019,"ftp",141774,"2nd half",145
149586,"ftp server",141774,"2nd half",7
156346,"ftp site",141774,"2nd half",7
141181,"functionality",141774,"2nd half",47
140451,"gagan",141774,"2nd half",257
141296,"handoff",141774,"2nd half",54
136181,"having",141774,"2nd half",28
142604,"hellosign",141774,"2nd half",196
156633,"hii",141774,"2nd half",279
155496,"hipaa",141774,"2nd half",8
136091,"honeybadger",141774,"2nd half",12
136297,"hosted",141774,"2nd half",7
137060,"html",141774,"2nd half",22
137811,"i.e",141774,"2nd half",49
141554,"ids",141774,"2nd half",66
156296,"incontact",141774,"2nd half",184
143414,"invision",141774,"2nd half",52
141183,"ios",141774,"2nd half",9
156269,"json",141774,"2nd half",70
156345,"justin mcdonald",141774,"2nd half",154
139809,"lamichhane",141774,"2nd half",10
136240,"let's",141774,"2nd half",39
156430,"lookup",141774,"2nd half",63
136304,"maharjan",141774,"2nd half",113
156475,"mcdonald",141774,"2nd half",871
143028,"mysql",141774,"2nd half",8
152591,"nirajan",141774,"2nd half",103
137139,"nov",141774,"2nd half",846
137623,"oct",141774,"2nd half",411
156352,"paulus",141774,"2nd half",135
136879,"pokharel",141774,"2nd half",98
136821,"pokhrel",141774,"2nd half",244
142584,"popup",141774,"2nd half",33
156261,"postgres",141774,"2nd half",48
142180,"postgresql",141774,"2nd half",24
156245,"rds",141774,"2nd half",37
156499,"reierson",141774,"2nd half",36
156351,"rowell",141774,"2nd half",358
156594,"rtd",141774,"2nd half",6
151965,"runscope",141774,"2nd half",19
136275,"saroj",141774,"2nd half",107
149935,"scoreboard",141774,"2nd half",20
153316,"sftp",141774,"2nd half",124
136566,"shapiro",141774,"2nd half",790
156242,"shrestha",141774,"2nd half",657
136165,"sidekiq",141774,"2nd half",33
139346,"sms",141774,"2nd half",56
142865,"spf",141774,"2nd half",72
136809,"sql",141774,"2nd half",77
147395,"src",141774,"2nd half",20
156833,"ssn",141774,"2nd half",56
158792,"starbuck",141774,"2nd half",256
156442,"stat",141774,"2nd half",10
138498,"sushil",141774,"2nd half",91
156607,"synch",141774,"2nd half",23
156359,"tcpa",141774,"2nd half",77
142995,"timezone",141774,"2nd half",7
146706,"twilio",141774,"2nd half",36
156335,"udell",141774,"2nd half",86
136276,"uploaded",141774,"2nd half",135
143784,"user id",141774,"2nd half",17
136213,"username",141774,"2nd half",17
156548,"utm medium",141774,"2nd half",16
156547,"utm source",141774,"2nd half",93
156257,"webapp",141774,"2nd half",12
157228,"welcom",141774,"2nd half",93
153668,"whitelisting",141774,"2nd half",6
156114,"yaml",141774,"2nd half",47
156266,"1st",143082,"3.0",20
136389,"2016",143082,"3.0",80
143082,"3.0",143082,"3.0",17
136207,"backend",143082,"3.0",6
156234,"bitbucket",143082,"3.0",13
158334,"Bryan Starbuck",143082,"3.0",10
150395,"comcast",143082,"3.0",6
156235,"cto",143082,"3.0",20
136324,"deployed",143082,"3.0",6
136257,"devkota",143082,"3.0",30
145452,"eng",143082,"3.0",16
136218,"feedback",143082,"3.0",9
136091,"honeybadger",143082,"3.0",6
156236,"i’m",143082,"3.0",15
156269,"json",143082,"3.0",8
156345,"justin mcdonald",143082,"3.0",30
136304,"maharjan",143082,"3.0",45
152591,"nirajan",143082,"3.0",57
139539,"nov 23",143082,"3.0",9
136879,"pokharel",143082,"3.0",39
136275,"saroj",143082,"3.0",90
136165,"sidekiq",143082,"3.0",6
158792,"starbuck",143082,"3.0",62
136989,"webinar",143082,"3.0",10
156266,"1st",139520,"30 days",13
156226,"2017",139520,"30 days",20
141774,"2nd half",139520,"30 days",38
139520,"30 days",139520,"30 days",15
142874,"crm",139520,"30 days",20
136257,"devkota",139520,"30 days",10
145452,"eng",139520,"30 days",84
156328,"etan",139520,"30 days",35
156249,"feb",139520,"30 days",36
156236,"i’m",139520,"30 days",9
156296,"incontact",139520,"30 days",6
156345,"justin mcdonald",139520,"30 days",26
137862,"may 1st",139520,"30 days",57
152591,"nirajan",139520,"30 days",6
137139,"nov",139520,"30 days",13
156700,"o'hair",139520,"30 days",6
136879,"pokharel",139520,"30 days",6
156499,"reierson",139520,"30 days",18
136566,"shapiro",139520,"30 days",43
156242,"shrestha",139520,"30 days",7
158792,"starbuck",139520,"30 days",17
156332,"westover",139520,"30 days",10
156432,"0.05",136151,"300",16
137070,"100",136151,"300",9
156431,"13 february",136151,"300",28
156266,"1st",136151,"300",16
136389,"2016",136151,"300",42
156226,"2017",136151,"300",36
136151,"300",136151,"300",31
155950,"amazon cloudwatch",136151,"300",20
156246,"aws",136151,"300",45
156235,"cto",136151,"300",9
156326,"datapoint",136151,"300",40
156243,"don’t",136151,"300",16
145452,"eng",136151,"300",26
158462,"entered",136151,"300",20
156328,"etan",136151,"300",7
156249,"feb",136151,"300",14
158780,"firewall",136151,"300",10
143483,"june 1st",136151,"300",18
156345,"justin mcdonald",136151,"300",9
136304,"maharjan",136151,"300",8
137623,"oct",136151,"300",16
156351,"rowell",136151,"300",7
136275,"saroj",136151,"300",19
136566,"shapiro",136151,"300",7
136165,"sidekiq",136151,"300",6
158792,"starbuck",136151,"300",26
138498,"sushil",136151,"300",11
142622,"timestamp",136151,"300",20
136354,"unsubscribe",136151,"300",20
156266,"1st",138617,"303",18
136389,"2016",138617,"303",188
138617,"303",138617,"303",12
137369,"350",138617,"303",10
156464,"6800",138617,"303",8
156463,"867",138617,"303",8
156462,"954",138617,"303",8
156466,"andrew goldberg",138617,"303",12
158334,"Bryan Starbuck",138617,"303",10
156235,"cto",138617,"303",10
156439,"dialer",138617,"303",168
145452,"eng",138617,"303",13
136218,"feedback",138617,"303",10
140374,"goldberg",138617,"303",10
156296,"incontact",138617,"303",60
141183,"ios",138617,"303",20
156467,"jason edwards",138617,"303",10
156345,"justin mcdonald",138617,"303",155
156468,"kicked out",138617,"303",10
156475,"mcdonald",138617,"303",10
140446,"nov 22",138617,"303",30
140447,"november 22",138617,"303",167
156352,"paulus",138617,"303",178
156351,"rowell",138617,"303",41
156465,"sabath",138617,"303",107
149151,"softphone",138617,"303",8
158792,"starbuck",138617,"303",61
136394,"we'd",138617,"303",10
136510,"2000",142176,"341",11
156226,"2017",142176,"341",19
142176,"341",142176,"341",11
142173,"atlassian",142176,"341",19
136241,"blog",142176,"341",11
143147,"jira",142176,"341",8
142177,"nsw",142176,"341",11
142175,"pty ltd",142176,"341",11
136389,"2016",137369,"350",189
